Application_ID,Age,Education_Level,Course_Type,Course_Duration,Institution_Type,Institution_Location,Admission_Status,Annual_Course_Fee,Total_Education_Cost,Loan_Amount,Family_Monthly_Income,Family_Existing_EMI,Number_of_Dependents,Previous_Academic_Performance,Co_Applicant_Occupation,Co_Applicant_Monthly_Income,Loan_Approval
EL101165,22,Diploma,Management,5,Government,Semi Urban,Confirmed,208000,1273000,1239000,12000,2100,2,Good,Government Employee,30000,Rejected
EL101166,24,Postgraduate,Commerce,2,College,Semi Urban,Provisional,73000,166000,166000,43800,5100,2,Good,Private Employee,11000,Approved
EL101167,20,Postgraduate,Computer Science,4,College,Rural,Confirmed,259000,1220000,804000,118900,20500,1,Good,Private Employee,43800,Approved
EL101168,17,PhD,Arts,5,Private,Urban,Confirmed,176000,937000,448000,47100,8400,1,Excellent,Self Employed,100800,Approved
EL101169,22,Postgraduate,Commerce,5,Government,Rural,Confirmed,92000,548000,299000,176600,13500,0,Below Average,Not Applicable,0,Approved
EL101170,28,Undergraduate,Arts,5,College,Semi Urban,Confirmed,83000,444000,277000,37200,10800,1,Excellent,Self Employed,44000,Approved
EL101171,17,Undergraduate,Engineering,5,Government,Semi Urban,Confirmed,174000,1050000,820000,44800,5000,2,Average,Private Employee,17300,Rejected
EL101172,23,Postgraduate,Management,3,Government,Urban,Confirmed,244000,777000,552000,38100,8500,0,Good,Business Owner,28900,Approved
EL101173,17,Undergraduate,Medical,4,Private,Urban,Confirmed,753000,3213000,1803000,41400,700,0,Average,Salaried,14500,Approved
EL101174,21,Undergraduate,Management,2,College,Urban,Confirmed,362000,810000,810000,48300,9300,1,Good,Private Employee,47500,Rejected
EL101175,21,Undergraduate,Computer Science,2,University,Rural,Confirmed,246000,537000,456000,85400,19300,2,Excellent,Salaried,25000,Rejected
EL101176,24,Postgraduate,Commerce,4,University,Semi Urban,Confirmed,99000,494000,494000,26400,4100,4,Excellent,Self Employed,56300,Approved
EL101177,22,Postgraduate,Computer Science,5,College,Rural,Confirmed,222000,1266000,607000,40300,9100,4,Good,Self Employed,16900,Approved
EL101178,26,Postgraduate,Computer Science,4,University,Urban,Confirmed,222000,1016000,956000,54600,3600,1,Good,Not Applicable,0,Approved
EL101179,25,Postgraduate,Commerce,3,University,Rural,Confirmed,71000,226000,164000,76100,13100,2,Average,Private Employee,8300,Approved
EL101180,20,Postgraduate,Medical,4,Government,Rural,Confirmed,247000,1134000,784000,13600,0,2,Average,Salaried,124100,Approved
EL101181,25,Undergraduate,Medical,4,Private,Urban,Provisional,695000,2955000,2227000,19900,2900,1,Good,Salaried,85500,Rejected
EL101182,20,Professional Course,Medical,4,Private,Urban,Confirmed,736000,3461000,2233000,41000,2400,3,Average,Not Applicable,0,Rejected
EL101183,19,Postgraduate,Arts,2,Government,Semi Urban,Confirmed,84000,209000,152000,70200,8700,1,Good,Salaried,69100,Approved
EL101184,17,PhD,Engineering,4,Private,Semi Urban,Provisional,298000,1330000,1186000,31600,8000,2,Average,Government Employee,21500,Rejected
EL101185,26,Postgraduate,Management,5,Government,Urban,Confirmed,233000,1412000,643000,56100,16100,4,Excellent,Salaried,29000,Rejected
EL101186,20,Undergraduate,Medical,4,Government,Semi Urban,Confirmed,315000,1566000,1526000,107900,1600,1,Average,Professional,34900,Approved
EL101187,17,Diploma,Computer Science,5,Private,Urban,Provisional,306000,1903000,1539000,40300,9800,2,Good,Government Employee,36500,Rejected
EL101188,23,Undergraduate,Law,3,Government,Semi Urban,Confirmed,93000,335000,246000,35800,9200,3,Average,Government Employee,16300,Rejected
EL101189,19,Professional Course,Science,4,Government,Rural,Confirmed,89000,436000,388000,50800,8100,1,Good,Self Employed,15800,Approved
EL101190,20,Postgraduate,Engineering,4,University,Urban,Confirmed,179000,802000,645000,43900,11100,4,Good,Business Owner,14300,Rejected
EL101191,20,Undergraduate,Computer Science,5,College,Urban,Confirmed,265000,1546000,1048000,45600,4200,1,Below Average,Business Owner,23500,Rejected
EL101192,20,Postgraduate,Engineering,2,University,Semi Urban,Provisional,142000,336000,213000,36700,3100,2,Average,Salaried,24900,Approved
EL101193,31,Diploma,Science,2,Government,Semi Urban,Confirmed,84000,184000,179000,35300,3000,0,Good,Salaried,23200,Approved
EL101194,27,Undergraduate,Management,2,University,Urban,Confirmed,300000,668000,353000,24300,4700,2,Good,Government Employee,34100,Approved
EL101195,23,Undergraduate,Medical,4,University,Urban,Confirmed,395000,1773000,1277000,54500,6600,1,Excellent,Not Applicable,0,Approved
EL101196,22,Professional Course,Computer Science,2,Government,Urban,Provisional,153000,325000,175000,23900,1600,2,Good,Salaried,18600,Approved
EL101197,25,Undergraduate,Management,4,Government,Semi Urban,Confirmed,178000,813000,669000,26700,1900,2,Good,Government Employee,19600,Rejected
EL101198,22,Undergraduate,Law,3,Private,Semi Urban,Confirmed,183000,662000,487000,22100,2900,2,Average,Salaried,46600,Rejected
EL101199,24,Undergraduate,Engineering,5,Private,Urban,Confirmed,248000,1463000,823000,34100,1800,4,Below Average,Private Employee,33100,Approved
EL101200,23,Postgraduate,Law,4,Government,Urban,Confirmed,100000,470000,291000,40700,7700,3,Good,Salaried,35800,Approved
EL101201,21,Postgraduate,Medical,4,Government,Urban,Confirmed,340000,1593000,1205000,23200,5500,3,Average,Professional,17800,Rejected
EL101202,24,Postgraduate,Engineering,4,Private,Urban,Confirmed,238000,1004000,796000,35100,7600,2,Average,Not Applicable,0,Rejected
EL101203,20,Professional Course,Arts,1,Private,Urban,Confirmed,96000,101000,50000,43500,17100,0,Average,Private Employee,19400,Rejected
EL101204,21,Undergraduate,Computer Science,2,Private,Semi Urban,Confirmed,258000,559000,360000,18300,3100,1,Average,Professional,19800,Rejected
EL101205,18,Undergraduate,Law,3,College,Semi Urban,Confirmed,146000,540000,418000,27500,7800,1,Average,Salaried,36400,Rejected
EL101206,18,Undergraduate,Computer Science,5,Government,Urban,Confirmed,156000,953000,888000,98900,14500,1,Good,Private Employee,20800,Approved
EL101207,17,Postgraduate,Computer Science,2,University,Rural,Confirmed,207000,482000,422000,28200,3000,0,Below Average,Salaried,28100,Rejected
EL101208,23,Undergraduate,Medical,4,Private,Semi Urban,Confirmed,554000,2498000,1703000,57200,8000,1,Good,Private Employee,25600,Approved
EL101209,24,Postgraduate,Law,4,University,Semi Urban,Confirmed,167000,830000,747000,31100,4500,2,Excellent,Private Employee,15600,Approved
EL101210,25,Diploma,Commerce,3,University,Rural,Confirmed,72000,230000,162000,44400,5300,1,Average,Business Owner,21600,Approved
EL101211,17,Undergraduate,Commerce,5,University,Urban,Provisional,93000,497000,149000,26900,900,0,Good,Professional,21800,Approved
EL101212,23,Professional Course,Science,5,University,Semi Urban,Confirmed,113000,663000,641000,15500,600,2,Excellent,Not Applicable,0,Rejected
EL101213,21,Professional Course,Engineering,1,University,Urban,Provisional,205000,238000,195000,32200,7500,1,Excellent,Government Employee,11000,Approved
EL101214,24,Postgraduate,Science,4,University,Rural,Confirmed,83000,414000,322000,50100,10300,2,Good,Business Owner,19900,Rejected
EL101215,19,PhD,Computer Science,4,Government,Urban,Provisional,131000,634000,476000,56300,16300,3,Good,Professional,49100,Rejected
EL101216,20,Diploma,Science,3,Private,Semi Urban,Confirmed,138000,512000,407000,43100,4100,1,Excellent,Private Employee,37800,Approved
EL101217,17,Undergraduate,Arts,5,College,Urban,Confirmed,99000,591000,444000,27200,2300,0,Excellent,Private Employee,23900,Rejected
EL101218,18,Postgraduate,Computer Science,1,Private,Urban,Confirmed,319000,394000,278000,63600,1700,3,Average,Business Owner,15500,Approved
EL101219,21,Undergraduate,Arts,5,Government,Urban,Confirmed,85000,505000,329000,28000,6300,3,Excellent,Salaried,31400,Rejected
EL101220,22,Postgraduate,Arts,5,College,Semi Urban,Provisional,73000,422000,321000,28800,1400,2,Average,Business Owner,50600,Rejected
EL101221,17,PhD,Engineering,6,College,Urban,Confirmed,220000,1539000,951000,24600,3100,2,Average,Private Employee,68500,Approved
EL101222,19,Postgraduate,Arts,3,Private,Urban,Confirmed,178000,657000,380000,32500,5100,3,Average,Government Employee,22300,Rejected
EL101223,22,Undergraduate,Computer Science,2,Private,Urban,Confirmed,362000,775000,613000,34600,0,1,Good,Not Applicable,0,Approved
EL101224,26,Postgraduate,Science,3,Private,Urban,Confirmed,100000,349000,313000,46500,9300,1,Good,Salaried,38800,Approved
EL101225,18,Professional Course,Science,2,Private,Urban,Confirmed,178000,402000,253000,20400,4500,2,Excellent,Not Applicable,0,Rejected
EL101226,23,Undergraduate,Engineering,1,College,Urban,Confirmed,147000,174000,114000,31900,4900,1,Below Average,Business Owner,29900,Approved
EL101227,19,Undergraduate,Engineering,1,Private,Urban,Confirmed,228000,267000,132000,26900,3300,2,Excellent,Salaried,21000,Approved
EL101228,19,Undergraduate,Engineering,4,Private,Rural,Confirmed,235000,1062000,587000,49700,6300,3,Good,Salaried,14500,Approved
EL101229,18,Professional Course,Arts,1,College,Urban,Confirmed,91000,108000,60000,46700,12000,2,Excellent,Self Employed,43100,Approved
EL101230,17,Postgraduate,Science,3,Private,Urban,Provisional,122000,424000,380000,24000,3200,0,Below Average,Salaried,48700,Rejected
EL101231,19,Undergraduate,Arts,4,College,Semi Urban,Provisional,82000,357000,175000,51300,6600,2,Excellent,Salaried,24400,Approved
EL101232,25,Postgraduate,Science,2,Private,Urban,Confirmed,157000,370000,303000,39100,2700,3,Excellent,Private Employee,76200,Approved
EL101233,18,Postgraduate,Computer Science,3,Government,Semi Urban,Provisional,155000,491000,349000,59700,0,1,Excellent,Not Applicable,0,Approved
EL101234,18,Undergraduate,Computer Science,1,College,Urban,Provisional,226000,274000,230000,29100,6700,2,Below Average,Government Employee,27000,Rejected
EL101235,22,PhD,Other Professional,4,Government,Urban,Confirmed,75000,369000,341000,53900,7000,1,Good,Private Employee,15500,Approved
EL101236,21,Diploma,Engineering,2,University,Rural,Confirmed,154000,328000,245000,61900,3200,3,Below Average,Self Employed,11700,Rejected
EL101237,21,Undergraduate,Management,2,Government,Urban,Provisional,233000,513000,472000,41500,13300,1,Below Average,Business Owner,22400,Rejected
EL101238,22,Professional Course,Medical,4,University,Rural,Confirmed,579000,2491000,2447000,114600,19400,2,Average,Government Employee,36400,Approved
EL101239,17,Undergraduate,Engineering,2,Government,Urban,Confirmed,93000,224000,213000,51300,5700,2,Excellent,Private Employee,107300,Approved
EL101240,18,Undergraduate,Commerce,3,College,Urban,Confirmed,139000,444000,288000,96900,21500,1,Below Average,Private Employee,30900,Approved
EL101241,24,Postgraduate,Medical,4,College,Urban,Confirmed,553000,2562000,1165000,141600,23100,4,Good,Salaried,41200,Approved
EL101242,20,Undergraduate,Computer Science,4,Government,Urban,Confirmed,161000,726000,531000,17400,2800,4,Good,Salaried,18900,Rejected
EL101243,23,Postgraduate,Engineering,3,Private,Semi Urban,Confirmed,267000,961000,746000,71400,5400,1,Average,Business Owner,33300,Approved
EL101244,25,Undergraduate,Management,5,University,Urban,Confirmed,355000,2091000,956000,52000,10000,1,Average,Salaried,31000,Rejected
EL101245,24,Undergraduate,Medical,4,College,Urban,Confirmed,580000,2689000,2041000,45300,9700,2,Below Average,Self Employed,17700,Rejected
EL101246,17,Professional Course,Law,4,Private,Urban,Confirmed,255000,1174000,427000,28800,2200,1,Below Average,Private Employee,62100,Approved
EL101247,21,Undergraduate,Computer Science,3,College,Semi Urban,Provisional,163000,589000,578000,25700,0,1,Good,Salaried,27600,Rejected
EL101248,25,Postgraduate,Science,1,College,Urban,Confirmed,81000,93000,76000,23700,5100,0,Excellent,Not Applicable,0,Approved
EL101249,23,Undergraduate,Computer Science,3,University,Urban,Confirmed,171000,582000,365000,122000,22800,0,Below Average,Professional,29900,Approved
EL101250,22,PhD,Engineering,6,Private,Urban,Confirmed,334000,2114000,1626000,51200,10500,2,Excellent,Business Owner,24800,Rejected
EL101251,17,Undergraduate,Commerce,5,Private,Semi Urban,Provisional,128000,706000,556000,20300,2700,1,Good,Self Employed,19300,Rejected
EL101252,19,Undergraduate,Engineering,5,University,Rural,Confirmed,166000,933000,767000,23700,5100,0,Excellent,Business Owner,24500,Approved
EL101253,21,Professional Course,Management,2,University,Urban,Confirmed,258000,602000,458000,14600,1000,4,Good,Salaried,66500,Approved
EL101254,17,Undergraduate,Computer Science,5,Private,Urban,Confirmed,280000,1658000,1479000,72800,8200,1,Good,Business Owner,18100,Approved
EL101255,24,PhD,Arts,6,Private,Urban,Confirmed,180000,1342000,751000,41100,1500,1,Average,Government Employee,42900,Approved
EL101256,21,Postgraduate,Law,4,College,Semi Urban,Provisional,176000,778000,568000,51800,12100,2,Below Average,Not Applicable,0,Rejected
EL101257,17,PhD,Medical,6,Private,Urban,Confirmed,561000,3901000,3901000,40200,5100,3,Below Average,Private Employee,41100,Rejected
EL101258,19,Undergraduate,Commerce,3,Private,Urban,Confirmed,174000,627000,437000,64500,9700,3,Good,Self Employed,33300,Approved
EL101259,20,Professional Course,Computer Science,3,Private,Semi Urban,Confirmed,368000,1228000,965000,32900,5600,1,Good,Salaried,14300,Rejected
EL101260,21,Undergraduate,Arts,5,Government,Urban,Confirmed,84000,487000,293000,46500,5000,3,Good,Private Employee,32600,Approved
EL101261,26,Undergraduate,Law,2,Government,Urban,Confirmed,117000,265000,265000,46000,9400,2,Good,Salaried,97800,Approved
EL101262,23,Diploma,Computer Science,4,Private,Rural,Confirmed,316000,1428000,1132000,22500,6300,2,Good,Private Employee,35200,Rejected
EL101263,17,Undergraduate,Medical,4,University,Rural,Confirmed,608000,2584000,1450000,28000,6100,2,Below Average,Private Employee,49500,Approved
EL101264,17,Undergraduate,Science,5,University,Semi Urban,Confirmed,130000,686000,627000,34500,0,1,Good,Business Owner,35000,Approved
EL101265,20,Postgraduate,Computer Science,2,Government,Urban,Confirmed,163000,362000,213000,47100,6600,3,Excellent,Private Employee,45900,Approved
EL101266,21,Undergraduate,Law,4,Private,Urban,Confirmed,217000,1070000,912000,80400,11600,2,Average,Salaried,20000,Rejected
EL101267,24,Undergraduate,Computer Science,2,College,Urban,Provisional,166000,361000,327000,42500,10300,2,Good,Business Owner,27800,Rejected
EL101268,27,Postgraduate,Law,5,Government,Semi Urban,Confirmed,101000,537000,537000,38400,3100,2,Good,Salaried,48200,Rejected
EL101269,27,Postgraduate,Engineering,3,College,Semi Urban,Confirmed,137000,483000,378000,46900,1700,2,Average,Professional,24500,Rejected
EL101270,19,Postgraduate,Arts,4,University,Urban,Confirmed,121000,601000,455000,37100,7600,3,Excellent,Business Owner,53600,Rejected
EL101271,24,Diploma,Management,5,College,Urban,Provisional,418000,2218000,989000,39700,5100,0,Average,Self Employed,17100,Rejected
EL101272,22,Undergraduate,Commerce,3,University,Urban,Confirmed,77000,277000,189000,85600,6300,0,Average,Not Applicable,0,Approved
EL101273,17,Postgraduate,Law,3,College,Semi Urban,Confirmed,151000,485000,312000,35900,3800,2,Good,Government Employee,25800,Rejected
EL101274,17,Undergraduate,Commerce,3,University,Urban,Provisional,119000,385000,278000,45800,100,1,Good,Private Employee,126900,Approved
EL101275,22,Undergraduate,Arts,4,Private,Semi Urban,Confirmed,97000,480000,323000,29100,4200,0,Good,Business Owner,24000,Rejected
EL101276,17,Undergraduate,Engineering,4,College,Semi Urban,Provisional,181000,862000,748000,75400,7700,0,Average,Business Owner,37500,Rejected
EL101277,18,Postgraduate,Engineering,4,Government,Urban,Confirmed,158000,734000,489000,25400,4500,3,Below Average,Business Owner,9900,Rejected
EL101278,19,Undergraduate,Computer Science,1,Private,Rural,Confirmed,244000,264000,217000,38700,4300,4,Below Average,Not Applicable,0,Rejected
EL101279,22,Diploma,Management,3,Private,Semi Urban,Confirmed,471000,1642000,1203000,65600,8700,2,Good,Private Employee,35200,Approved
EL101280,25,Undergraduate,Engineering,3,University,Semi Urban,Confirmed,203000,647000,425000,26000,2300,3,Good,Professional,25700,Approved
EL101281,21,Undergraduate,Arts,2,University,Urban,Provisional,119000,269000,173000,61900,6600,3,Excellent,Business Owner,26000,Approved
EL101282,19,Undergraduate,Commerce,4,College,Urban,Confirmed,87000,414000,325000,14400,400,3,Excellent,Self Employed,24900,Rejected
EL101283,17,Postgraduate,Engineering,4,Government,Urban,Confirmed,103000,479000,458000,23200,5200,1,Good,Government Employee,26900,Rejected
EL101284,23,Diploma,Engineering,1,College,Urban,Confirmed,128000,152000,97000,38300,4800,0,Good,Government Employee,11600,Approved
EL101285,21,Diploma,Management,4,College,Urban,Confirmed,311000,1335000,1011000,133900,0,2,Good,Not Applicable,0,Approved
EL101286,19,Professional Course,Commerce,3,Private,Semi Urban,Confirmed,112000,404000,332000,43200,0,4,Average,Professional,26400,Approved
EL101287,25,Undergraduate,Law,4,Government,Urban,Confirmed,121000,601000,449000,43600,9700,3,Good,Private Employee,53500,Rejected
EL101288,17,Undergraduate,Management,2,Private,Urban,Confirmed,439000,1081000,525000,71200,9000,0,Average,Private Employee,47100,Approved
EL101289,19,PhD,Engineering,3,Government,Rural,Provisional,162000,519000,427000,23300,3000,4,Average,Government Employee,6300,Rejected
EL101290,20,Diploma,Science,2,University,Semi Urban,Confirmed,126000,270000,141000,12000,1600,0,Average,Salaried,19800,Approved
